metro,year,median,top,bottom,median-YoY,top-YoY,top-YoY
"Chicago, IL",3/31/04,209800,353400,127400,0.086483687,0.069612591,0.055509528
"Chicago, IL",4/30/04,211600,355800,128300,0.090721649,0.071041541,0.058580858
"Chicago, IL",5/31/04,213300,358200,129200,0.093846154,0.07277628,0.0625
"Chicago, IL",6/30/04,215200,360800,130100,0.096839959,0.075089392,0.066393443
"Chicago, IL",7/31/04,217000,363600,131000,0.09929078,0.077972132,0.069387755
"Chicago, IL",8/31/04,218800,366300,131900,0.100603622,0.080212327,0.073230269
"Chicago, IL",9/30/04,220500,369100,132800,0.101398601,0.083039906,0.075303644
"Chicago, IL",10/31/04,222200,371900,133700,0.101636093,0.085205719,0.07735697
"Chicago, IL",11/30/04,223800,374700,134600,0.100836203,0.087347649,0.079390537
"Chicago, IL",12/31/04,225600,377400,135600,0.10102489,0.088549178,0.082202713
"Chicago, IL",1/31/05,227300,380100,136500,0.100726392,0.089423904,0.084193805
"Chicago, IL",2/28/05,228900,382700,137300,0.099951946,0.090002848,0.084518167
"Chicago, IL",3/31/05,230600,385500,138100,0.09914204,0.090831919,0.083987441
"Chicago, IL",4/30/05,232500,388500,139000,0.098771267,0.091905565,0.083398285
"Chicago, IL",5/31/05,234400,391600,139900,0.098921707,0.093243998,0.082817337
"Chicago, IL",6/30/05,236200,394600,140700,0.097583643,0.09368071,0.081475788
"Chicago, IL",7/31/05,238100,397600,141700,0.097235023,0.093509351,0.081679389
"Chicago, IL",8/31/05,240000,400500,142800,0.096892139,0.093366093,0.082638362
"Chicago, IL",9/30/05,241800,403400,143900,0.096598639,0.092928746,0.083584337
"Chicago, IL",10/31/05,243600,406200,144900,0.096309631,0.092229094,0.083769634
"Chicago, IL",11/30/05,245200,408800,145700,0.09562109,0.091006138,0.082466568
"Chicago, IL",12/31/05,246600,411300,146500,0.093085106,0.089825119,0.080383481
"Chicago, IL",1/31/06,247700,413500,147100,0.08974923,0.087871613,0.077655678
"Chicago, IL",2/28/06,248800,415400,147600,0.086937527,0.085445519,0.075018208
"Chicago, IL",3/31/06,249800,417400,148200,0.083261058,0.082749676,0.073135409
"Chicago, IL",4/30/06,250800,419600,148800,0.078709677,0.08005148,0.070503597
"Chicago, IL",5/31/06,251600,421300,149300,0.07337884,0.075842697,0.067190851
"Chicago, IL",6/30/06,252100,422600,149700,0.067315834,0.070957932,0.063965885
"Chicago, IL",7/31/06,252600,423700,150200,0.060898782,0.065643863,0.059985886
"Chicago, IL",8/31/06,253000,424300,150700,0.054166667,0.059425718,0.055322129
"Chicago, IL",9/30/06,253400,424800,151100,0.047973532,0.053049083,0.050034746
"Chicago, IL",10/31/06,253700,425100,151500,0.041461412,0.046528804,0.045548654
"Chicago, IL",11/30/06,253800,425200,151800,0.035073409,0.040117417,0.04186685
"Chicago, IL",12/31/06,254000,425500,152100,0.03000811,0.034524678,0.038225256
"Chicago, IL",1/31/07,254100,425700,152300,0.025837707,0.029504232,0.035350102
"Chicago, IL",2/28/07,254100,425600,152500,0.021302251,0.024554646,0.033197832
"Chicago, IL",3/31/07,254000,425300,152700,0.016813451,0.018926689,0.030364372
"Chicago, IL",4/30/07,253900,424800,152900,0.012360447,0.012392755,0.027553763
"Chicago, IL",5/31/07,253400,423700,152700,0.007154213,0.005696653,0.02277294
"Chicago, IL",6/30/07,252500,422100,152300,0.001586672,-0.001183152,0.017368069
"Chicago, IL",7/31/07,251500,420600,152100,-0.004354711,-0.007316498,0.0126498
"Chicago, IL",8/31/07,250600,419000,151800,-0.009486166,-0.012491162,0.00729927
"Chicago, IL",9/30/07,249800,417700,151600,-0.014206788,-0.016713748,0.003309067
"Chicago, IL",10/31/07,248900,416400,151400,-0.018919984,-0.020465773,-0.000660066
"Chicago, IL",11/30/07,247900,414900,151100,-0.023246651,-0.024223895,-0.004611331
"Chicago, IL",12/31/07,246600,413000,150500,-0.029133858,-0.029377203,-0.010519395
"Chicago, IL",1/31/08,245000,410800,149800,-0.035812672,-0.035001175,-0.01641497
"Chicago, IL",2/29/08,243000,408000,148800,-0.043683589,-0.041353383,-0.024262295
"Chicago, IL",3/31/08,241200,405100,148000,-0.050393701,-0.047495885,-0.030779306
"Chicago, IL",4/30/08,239500,402300,147200,-0.056715242,-0.052966102,-0.037279267
"Chicago, IL",5/31/08,237500,399100,146200,-0.062746646,-0.058059948,-0.042567125
"Chicago, IL",6/30/08,235200,395500,144900,-0.068514851,-0.063018242,-0.048588313
"Chicago, IL",7/31/08,232800,391700,143600,-0.074353877,-0.068711365,-0.055884287
"Chicago, IL",8/31/08,230200,387800,142100,-0.081404629,-0.074463007,-0.063899868
"Chicago, IL",9/30/08,227800,384400,140700,-0.088070456,-0.079722289,-0.071899736
"Chicago, IL",10/31/08,225700,381400,139400,-0.093210125,-0.084053794,-0.079260238
"Chicago, IL",11/30/08,223500,378400,138200,-0.098426785,-0.087973006,-0.085373925
"Chicago, IL",12/31/08,221300,375600,136800,-0.102595296,-0.090556901,-0.0910299
"Chicago, IL",1/31/09,219200,372900,135300,-0.105306122,-0.092259007,-0.096795728
"Chicago, IL",2/28/09,216900,370000,133900,-0.107407407,-0.093137255,-0.100134409
"Chicago, IL",3/31/09,214600,366700,132500,-0.110281924,-0.09479141,-0.10472973
"Chicago, IL",4/30/09,212100,363100,131000,-0.11440501,-0.097439722,-0.110054348
"Chicago, IL",5/31/09,209200,358600,129300,-0.119157895,-0.101478326,-0.115595075
"Chicago, IL",6/30/09,206200,354300,127400,-0.12329932,-0.104171934,-0.120772947
"Chicago, IL",7/31/09,203700,351200,125700,-0.125,-0.103395456,-0.124651811
"Chicago, IL",8/31/09,201800,349300,123900,-0.123370982,-0.099277978,-0.128078818
"Chicago, IL",9/30/09,200300,348200,122100,-0.12071993,-0.094172737,-0.132196162
"Chicago, IL",10/31/09,199200,347400,120500,-0.117412494,-0.089145254,-0.135581062
"Chicago, IL",11/30/09,198500,346900,119200,-0.111856823,-0.083245243,-0.13748191
"Chicago, IL",12/31/09,198200,345900,118200,-0.10438319,-0.079073482,-0.135964912
"Chicago, IL",1/31/10,198200,345600,117700,-0.09580292,-0.073209976,-0.130081301
"Chicago, IL",2/28/10,198700,347100,117800,-0.083909636,-0.061891892,-0.120238984
"Chicago, IL",3/31/10,197400,346300,116800,-0.080149115,-0.055631306,-0.118490566
"Chicago, IL",4/30/10,194700,342700,114900,-0.082036775,-0.05618287,-0.122900763
"Chicago, IL",5/31/10,193100,340600,114000,-0.076959847,-0.050195204,-0.118329466
"Chicago, IL",6/30/10,192500,339900,114000,-0.066440349,-0.040643522,-0.105180534
"Chicago, IL",7/31/10,190900,337700,113100,-0.062837506,-0.038439636,-0.100238663
"Chicago, IL",8/31/10,189100,334900,112000,-0.062933598,-0.041225308,-0.096045198
"Chicago, IL",9/30/10,187100,331600,110900,-0.065901148,-0.047673751,-0.091728092
"Chicago, IL",10/31/10,184700,328300,109200,-0.072791165,-0.05497985,-0.093775934
"Chicago, IL",11/30/10,182800,325600,107500,-0.079093199,-0.06140098,-0.098154362
"Chicago, IL",12/31/10,180900,323000,105700,-0.08728557,-0.066204105,-0.105752961
"Chicago, IL",1/31/11,179100,321200,104100,-0.096367306,-0.070601852,-0.115548003
"Chicago, IL",2/28/11,177800,320100,102600,-0.105183694,-0.077787381,-0.129032258
"Chicago, IL",3/31/11,176800,318800,101100,-0.104356636,-0.079410915,-0.134417808
"Chicago, IL",4/30/11,175300,317300,99600,-0.099640473,-0.074117304,-0.133159269
"Chicago, IL",5/31/11,173200,315900,97800,-0.103055412,-0.072519084,-0.142105263
"Chicago, IL",6/30/11,171300,314300,95600,-0.11012987,-0.075316269,-0.161403509
"Chicago, IL",7/31/11,170000,313700,93600,-0.109481404,-0.071068996,-0.172413793
"Chicago, IL",8/31/11,168800,313100,91900,-0.107350608,-0.065094058,-0.179464286
"Chicago, IL",9/30/11,167400,311700,90000,-0.105291288,-0.060012063,-0.18845807
"Chicago, IL",10/31/11,165900,310400,88400,-0.101786681,-0.054523302,-0.19047619
"Chicago, IL",11/30/11,164400,309600,87100,-0.100656455,-0.049140049,-0.189767442
"Chicago, IL",12/31/11,163300,309400,86300,-0.097291321,-0.042105263,-0.183538316
"Chicago, IL",1/31/12,162100,307800,85300,-0.09491904,-0.041718555,-0.180595581
"Chicago, IL",2/29/12,160500,305100,84100,-0.097300337,-0.046860356,-0.180311891
"Chicago, IL",3/31/12,159700,303800,83000,-0.096719457,-0.047051443,-0.179030663
"Chicago, IL",4/30/12,160000,304700,82200,-0.08727895,-0.039710054,-0.174698795
"Chicago, IL",5/31/12,160400,306000,81600,-0.073903002,-0.031339031,-0.165644172
"Chicago, IL",6/30/12,160800,307400,81400,-0.061295972,-0.021953548,-0.148535565
"Chicago, IL",7/31/12,161100,308200,81100,-0.052352941,-0.017532675,-0.133547009
"Chicago, IL",8/31/12,161300,308800,80600,-0.04443128,-0.013733631,-0.122959739
"Chicago, IL",9/30/12,161500,310000,80500,-0.035244922,-0.005453962,-0.105555556
"Chicago, IL",10/31/12,161800,311200,80500,-0.024713683,0.00257732,-0.089366516
"Chicago, IL",11/30/12,162200,312000,80500,-0.013381995,0.007751938,-0.075774971
"Chicago, IL",12/31/12,162400,313100,80500,-0.005511329,0.01195863,-0.067207416
"Chicago, IL",1/31/13,162600,314000,80500,0.003084516,0.02014295,-0.056271981
"Chicago, IL",2/28/13,162900,314800,80200,0.014953271,0.031792855,-0.046373365
"Chicago, IL",3/31/13,163400,316600,80100,0.023168441,0.042132982,-0.034939759
"Chicago, IL",4/30/13,164300,319100,80200,0.026875,0.0472596,-0.0243309
"Chicago, IL",5/31/13,165800,321800,80100,0.033665835,0.051633987,-0.018382353
"Chicago, IL",6/30/13,167500,324800,80000,0.041666667,0.056603774,-0.017199017
"Chicago, IL",7/31/13,169300,328700,80600,0.050900062,0.06651525,-0.006165228
"Chicago, IL",8/31/13,170900,332000,81400,0.059516429,0.075129534,0.009925558
"Chicago, IL",9/30/13,172400,334600,82100,0.06749226,0.079354839,0.019875776
"Chicago, IL",10/31/13,173500,336300,82300,0.072311496,0.080655527,0.022360248
"Chicago, IL",11/30/13,174100,337000,82400,0.073366215,0.080128205,0.023602484
"Chicago, IL",12/31/13,174400,337600,82400,0.073891626,0.07824976,0.023602484
"Chicago, IL",1/31/14,175000,338600,82700,0.076260763,0.078343949,0.027329193
"Chicago, IL",2/28/14,175500,339500,83100,0.077348066,0.078462516,0.036159601
"Chicago, IL",3/31/14,176200,340600,83700,0.078335373,0.075805433,0.04494382
"Chicago, IL",4/30/14,177200,342400,84600,0.078514912,0.073017863,0.054862843
"Chicago, IL",5/31/14,178600,344200,85500,0.077201448,0.069608452,0.06741573
"Chicago, IL",6/30/14,179800,345900,86400,0.073432836,0.064963054,0.08
"Chicago, IL",7/31/14,180700,347700,87300,0.06733609,0.057803468,0.083126551
"Chicago, IL",8/31/14,181600,349100,88300,0.062609713,0.051506024,0.084766585
"Chicago, IL",9/30/14,182200,349800,89100,0.056844548,0.045427376,0.085261876
"Chicago, IL",10/31/14,182600,350000,89900,0.052449568,0.040737437,0.092345079
"Chicago, IL",11/30/14,183000,350100,90800,0.051120046,0.038872404,0.101941748
"Chicago, IL",12/31/14,183700,350300,91400,0.053325688,0.037618483,0.109223301
"Chicago, IL",1/31/15,184200,350300,91600,0.052571429,0.034554046,0.107617896
"Chicago, IL",2/28/15,184400,350500,92200,0.050712251,0.032400589,0.109506619
"Chicago, IL",3/31/15,185000,351500,93100,0.049943246,0.032002349,0.112305854
"Chicago, IL",4/30/15,186100,352900,94200,0.050225734,0.030665888,0.113475177
"Chicago, IL",5/31/15,187000,354000,95100,0.047032475,0.028471819,0.112280702
"Chicago, IL",6/30/15,187800,354700,95900,0.044493882,0.025440879,0.109953704
"Chicago, IL",7/31/15,188700,355200,96300,0.044272274,0.021570319,0.103092784
"Chicago, IL",8/31/15,189200,355700,96600,0.04185022,0.018905758,0.093997735
"Chicago, IL",9/30/15,190000,356600,97200,0.042810099,0.01943968,0.090909091
"Chicago, IL",10/31/15,191100,357800,98200,0.046549836,0.022285714,0.092324805
"Chicago, IL",11/30/15,192100,359000,99100,0.049726776,0.025421308,0.091409692
"Chicago, IL",12/31/15,192600,359500,99300,0.048448557,0.026263203,0.08643326
"Chicago, IL",1/31/16,192800,359500,99400,0.046688382,0.026263203,0.085152838
"Chicago, IL",2/29/16,193300,359800,99800,0.048264642,0.026533524,0.082429501
"Chicago, IL",3/31/16,194300,360700,100600,0.05027027,0.026173542,0.080558539
"Chicago, IL",4/30/16,195300,361600,101700,0.049435787,0.024652876,0.079617834
"Chicago, IL",5/31/16,196200,362800,102900,0.049197861,0.024858757,0.082018927
"Chicago, IL",6/30/16,196900,364000,103900,0.048455804,0.02621934,0.083420229
"Chicago, IL",7/31/16,197600,364600,104700,0.047164812,0.026463964,0.087227414
"Chicago, IL",8/31/16,198600,365200,105400,0.049682875,0.0267079,0.091097308
"Chicago, IL",9/30/16,199700,366200,106000,0.051052632,0.02692092,0.090534979
"Chicago, IL",10/31/16,200900,367400,106800,0.051282051,0.026830632,0.087576375
"Chicago, IL",11/30/16,202100,368800,107800,0.052056221,0.02729805,0.087790111
"Chicago, IL",12/31/16,203000,370000,108700,0.053997923,0.029207232,0.094662638
"Chicago, IL",1/31/17,203800,371000,109400,0.057053942,0.031988873,0.100603622
"Chicago, IL",2/28/17,204700,371800,110100,0.058975685,0.033351862,0.103206413
"Chicago, IL",3/31/17,205700,372500,110700,0.058672156,0.032714167,0.100397614
"Chicago, IL",4/30/17,206700,373200,111500,0.058371736,0.032079646,0.096361849
"Chicago, IL",5/31/17,207800,373700,112500,0.059123344,0.030044101,0.093294461
"Chicago, IL",6/30/17,208500,373900,113600,0.058913154,0.027197802,0.093358999
"Chicago, IL",7/31/17,209400,373900,114400,0.059716599,0.025507405,0.092645654
"Chicago, IL",8/31/17,210500,373900,115200,0.059919436,0.023822563,0.092979127
"Chicago, IL",9/30/17,211400,374200,116000,0.058587882,0.021845986,0.094339623
"Chicago, IL",10/31/17,212300,375100,116800,0.056744649,0.020958084,0.093632959
"Chicago, IL",11/30/17,213500,376200,117600,0.056407719,0.020065076,0.090909091
"Chicago, IL",12/31/17,214500,376800,118500,0.056650246,0.018378378,0.090156394
"Chicago, IL",1/31/18,216000,378400,119600,0.05986261,0.019946092,0.093235832
"Chicago, IL",2/28/18,217700,381000,120400,0.063507572,0.024744486,0.093551317
"Chicago, IL",3/31/18,218800,382800,120900,0.063684978,0.027651007,0.092140921
"Chicago, IL",4/30/18,219300,383200,121400,0.06095791,0.026795284,0.088789238
"Chicago, IL",5/31/18,219900,383500,122100,0.058229066,0.026224244,0.085333333
"Chicago, IL",6/30/18,220400,383300,122900,0.057074341,0.025140412,0.081866197
"Chicago, IL",7/31/18,220700,382600,123400,0.053963706,0.023268254,0.078671329
"Chicago, IL",8/31/18,221100,382300,123900,0.050356295,0.0224659,0.075520833
"Chicago, IL",9/30/18,221800,382400,124400,0.049195837,0.021913415,0.072413793
"Chicago, IL",10/31/18,222500,382900,125000,0.048045219,0.020794455,0.070205479
"Chicago, IL",11/30/18,223300,383600,125400,0.045901639,0.019670388,0.066326531
"Chicago, IL",12/31/18,224200,384200,125800,0.045221445,0.019639066,0.061603376
"Chicago, IL",1/31/19,225100,384900,126300,0.04212963,0.01717759,0.056020067
"Chicago, IL",2/28/19,225900,385800,127100,0.037666514,0.012598425,0.055647841
"Chicago, IL",3/31/19,226400,386100,127500,0.034734918,0.00862069,0.054590571
"Chicago, IL",4/30/19,226400,385800,126900,0.032375741,0.006784969,0.045304778
"Dallas-Fort Worth, TX",4/30/96,115300,217300,58400,,,
"Dallas-Fort Worth, TX",5/31/96,115400,217600,58500,,,
"Dallas-Fort Worth, TX",6/30/96,115500,218200,58500,,,
"Dallas-Fort Worth, TX",7/31/96,115700,218800,58700,,,
"Dallas-Fort Worth, TX",8/31/96,115900,219400,58900,,,
"Dallas-Fort Worth, TX",9/30/96,116100,219900,59000,,,
"Dallas-Fort Worth, TX",10/31/96,116400,220100,59200,,,
"Dallas-Fort Worth, TX",11/30/96,116600,219800,59300,,,
"Dallas-Fort Worth, TX",12/31/96,116800,219000,59500,,,
"Dallas-Fort Worth, TX",1/31/97,117000,217600,59600,,,
"Dallas-Fort Worth, TX",2/28/97,117100,216100,59700,,,
"Dallas-Fort Worth, TX",3/31/97,117100,214900,59800,,,
"Dallas-Fort Worth, TX",4/30/97,117200,214100,59900,0.016478751,-0.014726185,0.025684932
"Dallas-Fort Worth, TX",5/31/97,117300,213800,60100,0.016464471,-0.017463235,0.027350427
"Dallas-Fort Worth, TX",6/30/97,117400,214000,60200,0.016450216,-0.019248396,0.029059829
"Dallas-Fort Worth, TX",7/31/97,117500,214500,60400,0.015557476,-0.019652651,0.028960818
"Dallas-Fort Worth, TX",8/31/97,117700,215200,60600,0.01553063,-0.019143118,0.028862479
"Dallas-Fort Worth, TX",9/30/97,117900,216400,60800,0.015503876,-0.015916326,0.030508475
"Dallas-Fort Worth, TX",10/31/97,118200,217900,61100,0.015463918,-0.009995457,0.032094595
"Dallas-Fort Worth, TX",11/30/97,118500,219800,61400,0.016295026,0,0.035413153
"Dallas-Fort Worth, TX",12/31/97,118900,222100,61700,0.017979452,0.014155251,0.03697479
"Dallas-Fort Worth, TX",1/31/98,119200,224700,62000,0.018803419,0.032628676,0.040268456
"Dallas-Fort Worth, TX",2/28/98,119500,226900,62300,0.020495303,0.049976863,0.043551089
"Dallas-Fort Worth, TX",3/31/98,119800,228300,62600,0.023057216,0.062354584,0.046822742
"Dallas-Fort Worth, TX",4/30/98,120100,228400,62800,0.024744027,0.066791219,0.048414023
"Dallas-Fort Worth, TX",5/31/98,120400,227500,63000,0.026427962,0.064078578,0.048252912
"Dallas-Fort Worth, TX",6/30/98,120600,226000,63100,0.02725724,0.056074766,0.048172757
"Dallas-Fort Worth, TX",7/31/98,120800,224600,63300,0.028085106,0.047086247,0.048013245
"Dallas-Fort Worth, TX",8/31/98,121000,223500,63500,0.028037383,0.038568773,0.047854785
"Dallas-Fort Worth, TX",9/30/98,121100,223200,63600,0.027141645,0.03142329,0.046052632
"Dallas-Fort Worth, TX",10/31/98,121300,223900,63800,0.026226734,0.027535567,0.044189853
"Dallas-Fort Worth, TX",11/30/98,121500,225800,64100,0.025316456,0.027297543,0.043973941
"Dallas-Fort Worth, TX",12/31/98,121800,229000,64500,0.024390244,0.031067087,0.045380875
"Dallas-Fort Worth, TX",1/31/99,122300,233000,64900,0.026006711,0.03693814,0.046774194
"Dallas-Fort Worth, TX",2/28/99,122900,236900,65300,0.028451883,0.044072279,0.048154093
"Dallas-Fort Worth, TX",3/31/99,123500,240100,65800,0.030884808,0.051686378,0.051118211
"Dallas-Fort Worth, TX",4/30/99,124200,242200,66200,0.034138218,0.060420315,0.054140127
"Dallas-Fort Worth, TX",5/31/99,124900,243200,66600,0.037375415,0.069010989,0.057142857
"Dallas-Fort Worth, TX",6/30/99,125600,243200,67000,0.04145937,0.076106195,0.061806656
"Dallas-Fort Worth, TX",7/31/99,126300,242600,67400,0.045529801,0.080142476,0.064770932
"Dallas-Fort Worth, TX",8/31/99,127000,241500,67800,0.049586777,0.080536913,0.067716535
"Dallas-Fort Worth, TX",9/30/99,127600,240300,68200,0.053674649,0.076612903,0.072327044
"Dallas-Fort Worth, TX",10/31/99,128400,239400,68600,0.058532564,0.069227334,0.07523511
"Dallas-Fort Worth, TX",11/30/99,129100,239000,69000,0.06255144,0.058458813,0.076443058
"Dallas-Fort Worth, TX",12/31/99,129700,239300,69300,0.064860427,0.044978166,0.074418605
"Dallas-Fort Worth, TX",1/31/00,130100,240200,69600,0.063777596,0.030901288,0.072419106
"Dallas-Fort Worth, TX",2/29/00,130400,241200,69900,0.061025224,0.018151119,0.070444104
"Dallas-Fort Worth, TX",3/31/00,130600,242100,70200,0.057489879,0.008329863,0.066869301
"Dallas-Fort Worth, TX",4/30/00,130700,242800,70400,0.052334944,0.002477291,0.063444109
"Dallas-Fort Worth, TX",5/31/00,130700,243200,70600,0.04643715,0,0.06006006
"Dallas-Fort Worth, TX",6/30/00,130700,243500,70900,0.040605096,0.001233553,0.058208955
"Dallas-Fort Worth, TX",7/31/00,130800,243800,71200,0.035629454,0.004946414,0.056379822
"Dallas-Fort Worth, TX",8/31/00,131000,244200,71600,0.031496063,0.011180124,0.056047198
"Dallas-Fort Worth, TX",9/30/00,131300,244700,72000,0.028996865,0.018310445,0.055718475
"Dallas-Fort Worth, TX",10/31/00,131600,245200,72400,0.024922118,0.024227235,0.055393586
"Dallas-Fort Worth, TX",11/30/00,131800,245700,72800,0.02091402,0.028033473,0.055072464
"Dallas-Fort Worth, TX",12/31/00,132000,246300,73200,0.017733231,0.029251985,0.056277056
"Dallas-Fort Worth, TX",1/31/01,132000,246800,73400,0.014604151,0.027477102,0.054597701
